鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
五股區,房地(土地+建物),新北市五股區成泰路三段577巷80弄1~30號,27.46,住,,,1071201,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750429,92.42,3,1,1,有,無,5000000,54101,,0.0,0,,RPWOMLMJJHOFFBF28CA
林口區,房地(土地+建物)+車位,新北市林口區文林四街1~30號,41.99,住,,,1070808,土地1建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070828,181.49,3,2,2,有,有,12680000,69866,坡道平面,32.4,0,車位總價款：NT＄140萬元（土地55%與建物45%比例分配）,RPVNMLTLKINFFBF09CA
林口區,房地(土地+建物)+車位,新北市林口區文林四街1~30號,43.25,住,,,1070415,土地1建物1車位1,六層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070828,186.78,3,2,2,有,有,13000000,69601,坡道平面,32.4,0,車位總價款：NT＄130萬元（土地55%與建物45%比例分配）,RPWNMLTLKINFFBF56CA
五股區,土地,御史段421~450地號,34.66,住,,,1071222,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,57703,,0.0,0,親友、員工或其他特殊關係間之交易。;父子買賣,RPTNMLSLKINFFBF78CA
五股區,土地,陸光段121~150地號,144.41,其他,,,1071207,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3980000,27560,,0.0,0,,RPQOMLSLKINFFBF58CA
新莊區,房地(土地+建物),新北市新莊區中港一街121~150號,24.36,住,,,1071207,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0640703,69.31,2,1,1,有,無,7500000,108209,,0.0,0,,RPUOMLSLKINFFBF98CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段39巷121~150號,25.05,住,,,1071027,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1001123,211.66,3,2,2,有,有,18500000,87404,坡道平面,0.0,0,,RPVTMLRLKINFFBF86CA
土城區,房地(土地+建物)+車位,新北市土城區中央路二段21巷91~120號,28.35,商,,,1071005,土地1建物1車位1,二十層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061213,192.05,3,2,2,有,有,22000000,129845,坡道平面,38.02,2000000,,RPVQMLNLJHOFFAF58CA
土城區,房地(土地+建物)+車位,新北市土城區中央路二段21巷121~150號,21.14,商,,,1071110,土地1建物1車位1,十八層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061213,150.24,2,2,1,有,有,16600000,130102,坡道平面,38.02,2000000,,RPWQMLNLJHOFFAF68CA
土城區,房地(土地+建物)+車位,新北市土城區中央路二段61巷1~30號,23.31,商,,,1071106,土地1建物1車位1,十二層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061213,157.91,3,2,2,有,有,18150000,129156,坡道平面,32.48,1950000,,RPORMLNLJHOFFAF97CA
土城區,房地(土地+建物)+車位,新北市土城區中央路二段21巷91~120號,21.14,商,,,1071107,土地1建物1車位1,二十四層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061213,150.24,2,2,1,有,有,17160000,134201,坡道平面,38.02,2100000,,RPPRMLNLJHOFFAF08CA
土城區,房地(土地+建物)+車位,新北市土城區中央路二段61巷31~60號,23.31,商,,,1070929,土地1建物1車位1,四層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061213,163.45,3,2,2,有,有,17170000,120944,坡道平面,38.02,2000000,,RPQRMLNLJHOFFAF18CA
板橋區,房地(土地+建物),新北市板橋區中正路341巷1~30號,33.0,住,,,1071212,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860130,117.39,3,2,2,有,無,11500000,97964,,0.0,0,,RPQNMLSJJHOFFAF08CA
土城區,房地(土地+建物),新北市土城區延平街33巷1~30號,24.72,住,,,1071116,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720914,91.85,3,1,2,有,無,8000000,87099,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLSJJHOFFAF28CA
土城區,土地,運校段481~510地號,67.01,其他,,,1071207,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1897063,28310,,0.0,0,包含公共設施保留地之交易。;,RPSQMLNJJHOFFAF08CA
板橋區,房地(土地+建物),新北市板橋區滿平街93巷1~30號,35.69,住,,,1071125,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660215,101.06,3,2,1,有,無,7400000,73224,,0.0,0,含增建或未登記建物。;,RPOPMLOJJHOFFAF67CA
板橋區,土地,公館段151~180地號,55.83,其他,,,1071130,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9592725,171820,,0.0,0,,RPRPMLOJJHOFFAF97CA
板橋區,房地(土地+建物),新北市板橋區篤行路二段161巷1~30號,21.49,商,,,1071119,土地2建物1車位0,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811022,149.3,4,2,2,有,有,11550000,77361,,0.0,0,陽台外推,RPOPMLNJJHOFFAF57CA
土城區,房地(土地+建物),新北市土城區明德路二段151~180號,18.02,住,,,1071107,土地2建物1車位0,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840303,111.74,3,2,2,有,有,12500000,111867,,0.0,0,,RPUPMLNJJHOFFAF18CA
土城區,土地,中華段961~990地號,36.17,其他,,,1071119,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1955515,54065,,0.0,0,包含公共設施保留地之交易。;,RPPQMLNJJHOFFAF77CA
土城區,房地(土地+建物),新北市土城區福安街61~90號,13.17,住,,,1071130,土地2建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921126,87.71,2,2,1,有,有,7000000,79808,,0.0,0,含增建或未登記建物。,RPXSMLSLKINFFAF96CA
板橋區,房地(土地+建物),新北市板橋區大勇街1~30號,28.4,住,,,1071118,土地1建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700511,93.17,3,2,1,有,無,9000000,96598,,0.0,0,含增建或未登記建物。,RPOTMLSLKINFFAF78CA
土城區,房地(土地+建物),新北市土城區金城路三段207巷8弄1~30號,26.97,住,,,1071020,土地1建物1車位0,三層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690730,90.75,3,1,1,有,無,7600000,83747,,0.0,0,親友、員工或其他特殊關係間之交易。;賣清。免除價金220萬元。,RPSSMLSLKINFFAF09CA
板橋區,房地(土地+建物),新北市板橋區館前西路271~300號,12.52,住,,,1071013,土地1建物1車位0,三層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921008,119.49000000000001,3,2,2,有,無,13400000,112143,,0.0,0,含增建或未登記建物。;,RPVOMLMJJHOFFAF08CA
土城區,房地(土地+建物),新北市土城區清水路271~300號,4.7,住,,,1071220,土地2建物1車位0,全,三層,透天厝,住家用,加強磚造,0640718,10.47,4,2,3,有,無,1500000,143266,,0.0,0,親友、員工或其他特殊關係間之交易。;包含公共設施保留地之交易。;受債權債務影響或債務抵償之交易。;買賣總價款包含另1棟建物，尚未移轉。,RPRNMLPJJHOFFAF87CA
板橋區,房地(土地+建物),新北市板橋區三民路二段153巷2弄1~30號,23.4,住,,,1071123,土地1建物1車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681102,76.39,3,1,1,有,無,7900000,103417,,0.0,0,含增建或未登記建物。;,RPRNMLOKJHOFFAF87CA
土城區,房地(土地+建物)+車位,新北市土城區中央路四段279巷1~30號,15.52,住,,,1071127,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950817,154.28,3,2,2,有,有,10200000,66114,坡道平面,34.26,0,含增建或未登記建物。;,RPUQMLTJJHOFFAF88CA
板橋區,房地(土地+建物),新北市板橋區民族路69巷18弄1~30號,19.8,住,,,1071105,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850904,87.15,3,2,1,有,有,12900000,148021,,0.0,0,含增建或未登記建物。;,RPPPMLSJJHOFFAF18CA
板橋區,房地(土地+建物),新北市板橋區懷德街66巷1~30號,25.5,住,,,1071204,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630318,71.98,2,2,1,有,無,8550000,118783,,0.0,0,,RPQOMLTJJHOFFAF28CA
土城區,房地(土地+建物),新北市土城區青雲路281巷1~30號,20.5,住,,,1071031,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720520,72.8,3,1,1,有,無,7000000,96154,,0.0,0,,RPOQMLKKJHOFFAF47CA
板橋區,房地(土地+建物),新北市板橋區大觀路三段151~180號,15.55,住,,,1071124,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,65.98,3,1,3,有,無,7500000,113671,,0.0,0,,RPTRMLLKJHOFFAF18CA
土城區,土地,瑞興段451~480地號,141.49,其他,,,1071221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16660000,117747,,0.0,0,包含公共設施保留地之交易。;,RPRRMLSLKINFFAF88CA
土城區,土地,員和段1171~1200地號,290.57,其他,,,1071211,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23974240,82508,,0.0,0,包含公共設施保留地之交易。;,RPUOMLSLKINFFAF88CA
板橋區,房地(土地+建物),新北市板橋區公園街31~60號,14.58,商,,,1071124,土地3建物1車位0,九層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970319,121.64000000000001,3,2,2,有,有,19600000,161131,,0.0,0,共有人數4人。含增建或未登記建物。,RPOPMLSLKINFFAF38CA
板橋區,房地(土地+建物),新北市板橋區四川路二段47巷2弄1~30號,29.75,住,,,1071128,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0650607,108.28,3,2,2,有,無,9600000,88659,,0.0,0,,RPVNMLSLKINFFAF88CA
板橋區,房地(土地+建物),新北市板橋區文化路一段331~360號,2.18,住,,,1071210,土地1建物1車位0,十三層,四十層,套房(1房1廳1衛),住家用,見其他登記事項,0990715,42.49,1,1,1,有,有,8700000,204754,,0.0,0,含增建或未登記建物。;,RPWRQLRLKINFFAF07CA
板橋區,房地(土地+建物),新北市板橋區仁化街166巷1~30號,28.82,住,,,1071209,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0771118,105.57000000000001,3,2,2,有,無,12000000,113669,,0.0,0,,RPXRQLRLKINFFAF17CA
土城區,房地(土地+建物),新北市土城區學府路二段1~30號,17.16,住,,,1071108,土地1建物1車位0,一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0961002,86.8,0,0,0,無,有,19600000,225806,,0.0,0,,RPRTQLRLKINFFAF76CA
板橋區,土地,大觀段961~990地號,117.3,住,,,1071113,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14600000,124467,,0.0,0,,RPVQMLSLKINFFAF56CA
土城區,房地(土地+建物),新北市土城區明峰街1~30號,4.62,住,,,1071208,土地1建物1車位0,十四層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850522,38.96,1,1,1,有,有,3800000,97536,,0.0,0,含增建或未登記建物。;,RPWQMLSLKINFFAF66CA
板橋區,房地(土地+建物),新北市板橋區長江路一段156巷9弄1~30號,9.4,住,,,1071203,土地1建物1車位0,二層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,30.59,4,2,2,有,無,2200000,71919,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPSMLSLKINFFAF78CA
板橋區,房地(土地+建物),新北市板橋區大觀路三段269巷1~30號,17.77,住,,,1071217,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,66.18,3,1,1,有,無,4850000,73285,,0.0,0,,RPRNMLNKJHOFFAF77CA
板橋區,房地(土地+建物),新北市板橋區民權路202巷16弄1~30號,37.33,住,,,1071118,土地1建物1車位0,三層，陽台,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0610310,92.4,3,2,1,有,無,12000000,129870,,0.0,0,含增建或未登記建物。;,RPSOMLTJJHOFFAF48CA
土城區,房地(土地+建物)+車位,新北市土城區永豐路13巷31~60號,28.58,住,,,1071020,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070927,190.93,3,2,2,有,有,19380000,116529,坡道平面,38.35,1600000,,RPXOMLMJJHOFFAF28CA
板橋區,房地(土地+建物),新北市板橋區自由路31~60號,31.0,住,,,1060805,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,87.0,4,1,1,有,無,11000000,126437,,0.0,0,,RPSOMLMJJHOFFAF77CA
板橋區,房地(土地+建物)+車位,新北市板橋區莊崑路31~60號,26.65,住,,,1071125,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070817,144.02,3,2,2,有,有,14800000,104472,坡道平面,21.02,1950000,,RPQNMLNJJHOFFAF57CA
板橋區,房地(土地+建物)+車位,新北市板橋區文化路二段481~510號,15.2,住,,,1070901,土地1建物1車位1,八層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881020,202.5,5,2,2,有,有,25600000,126420,坡道平面,26.45,0,共有人數2人。含增建或未登記建物。,RPWNMLNJJHOFFAF18CA
土城區,房地(土地+建物)+車位,新北市土城區永豐路13巷31~60號,28.5,住,,,1071021,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070927,189.75,3,2,2,有,有,18850000,113937,坡道平面,38.35,1600000,,RPQPMLMJJHOFFAF67CA
板橋區,房地(土地+建物)+車位,新北市板橋區縣民大道二段31~60號,22.2,其他,,,1071106,土地1建物1車位1,七層,三十二層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0980910,321.03,4,2,3,有,有,58770000,183067,坡道平面,46.31,0,,RPUSMLSLKINFFAF66CA
板橋區,房地(土地+建物),新北市板橋區永豐街89巷5弄1~30號,28.85,住,,,1071127,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780501,108.02,4,2,1,有,無,11200000,103685,,0.0,0,含增建或未登記建物。,RPWSMLSLKINFFAF86CA
板橋區,房地(土地+建物),新北市板橋區民生路三段301~330號,1.4,住,,,1071214,土地1建物1車位0,二十八層,三十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0950914,42.04,1,1,1,有,有,6000000,142721,,0.0,0,陽台及夾層增建。,RPRNMLMJJHOFFAF57CA
土城區,車位,新北市土城區學士路33巷1~30號,0.0,,,,1071212,土地0建物0車位1,,,其他,,,,36.78,0,0,0,有,有,1500000,,坡道平面,36.78,1500000,,RPWNMLMJJHOFFAF08CA
土城區,土地,學林段211~240地號,14.42,其他,,,1071119,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,884000,61304,,0.0,0,包含公共設施保留地之交易。;,RPQQMLNJJHOFFAF87CA
板橋區,房地(土地+建物),新北市板橋區銘傳街31~60號,29.5,住,,,1071118,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,90.79,3,2,1,有,無,11860000,130631,,0.0,0,,RPRPMLNJJHOFFAF87CA
板橋區,房地(土地+建物),新北市板橋區仁化街42巷1~30號,30.16,住,,,1071129,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,102.04,3,2,2,有,無,12000000,117601,,0.0,0,,RPURMLOJJHOFFAF48CA
新莊區,房地(土地+建物),新北市新莊區昌平街31~60號,13.58,住,,,1071125,土地1建物1車位0,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850318,101.83,3,1,2,有,有,9450000,92802,,0.0,0,共有人數2人。含增建或未登記建物。,RPOSMLSLKINFFBF78CA
新莊區,房地(土地+建物),新北市新莊區西盛街219巷1~30號,14.68,住,,,1071107,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050804,57.14,2,2,1,有,無,5606000,98110,,0.0,0,,RPPNMLMJJHOFFBF47CA
泰山區,房地(土地+建物)+車位,新北市泰山區楓江路31~60號,19.25,住,,,1071204,土地1建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930113,137.81,2,2,2,有,有,10400000,75466,坡道平面,29.94,0,,RPXOMLMJJHOFFBF38CA
新莊區,房地(土地+建物)+車位,新北市新莊區中正路691~720號,15.7,工,,,1071026,土地2建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0980929,155.75,0,0,2,有,有,14500000,93098,坡道平面,28.26,0,,RPQNMLPJJHOFFBF87CA
林口區,房地(土地+建物)+車位,新北市林口區忠孝三路31~60號,16.34,住,,,1071112,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950530,127.06,3,2,2,有,有,10700000,84212,坡道平面,15.35,0,,RPPNMLNJJHOFFBF57CA
林口區,房地(土地+建物)+車位,新北市林口區中山路541~570號,20.38,住,,,1071015,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950705,151.18,3,2,2,有,有,10000000,66146,坡道平面,34.54,0,,RPRPMLOLJHOFFBF28CA
林口區,房地(土地+建物),新北市林口區中正路57巷12弄1~30號,42.86,商,,,1071210,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690417,108.6,3,2,2,有,無,6000000,55249,,0.0,0,,RPTRMLSLJHOFFBF09CA
林口區,土地,小南灣段頂福小段271~300地號,837.33,其他,,,1071127,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7600000,9076,,0.0,0,,RPXNMLMLJHOFFBF48CA
新莊區,房地(土地+建物)+車位,新北市新莊區中榮街81巷1~30號,21.59,住,,,1071126,土地1建物1車位1,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870109,167.28,3,2,2,有,有,15520000,92779,坡道平面,0.0,0,,RPVQMLSKJHOFFBF09CA
五股區,房地(土地+建物)+車位,新北市五股區成洲五路31~60號,18.79,住,,,1071204,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061024,119.31,2,1,2,有,有,9550000,90758,坡道平面,35.02,1900000,,RPTQMLRKJHOFFBF78CA
五股區,房地(土地+建物)+車位,新北市五股區成洲一路1~30號,28.89,住,,,1071026,土地1建物1車位1,七層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040120,174.39,3,2,2,有,有,14300000,82000,坡道平面,31.24,0,,RPUQMLRKJHOFFBF88CA
新店區,房地(土地+建物)+車位,新北市新店區永業路26巷1~30號,29.14,住,,,1071101,土地1建物1車位1,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850202,123.57999999999998,3,2,2,有,無,7000000,56643,升降平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLTLKINFFCF58CA
新店區,房地(土地+建物),新北市新店區永平街25巷1~30號,36.99,住,,,1071112,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760505,125.27000000000001,3,2,2,有,無,9200000,73441,,0.0,0,,RPPNMLLMKINFFCF87CA
新店區,房地(土地+建物),新北市新店區環河路1~30號,20.47,住,,,1071129,土地2建物2車位0,九層,三十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,0880826,287.54,5,2,2,有,有,35500000,123461,,0.0,0,本案兩戶打通，價格不拆算。,RPPNMLLJJHOFFCF47CA
新店區,房地(土地+建物)+車位,新北市新店區中央路151~180號,25.9,其他,,,1071112,土地3建物1車位1,六層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1011114,156.22000000000003,1,2,1,有,有,23000000,147228,坡道平面,25.49,0,含增建或未登記建物。;,RPPNMLNJJHOFFCF67CA
新店區,房地(土地+建物)+車位,新北市新店區北宜路一段121~150號,21.69,住,,,1071126,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0940920,132.07,3,2,1,有,有,13000000,98433,坡道機械,17.83,0,含增建或未登記建物。;,RPRNMLNJJHOFFCF87CA
新店區,房地(土地+建物)+車位,新北市新店區寶強路1~30號,26.77,商,,,1071217,土地1建物1車位1,五層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1030121,292.67,0,0,0,無,無,52000000,177675,坡道平面,29.09,0,,RPSOMLNJJHOFFCF08CA
新店區,房地(土地+建物)+車位,新北市新店區寶強路1~30號,26.83,商,,,1071217,土地1建物1車位2,六層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1030121,321.76,0,0,0,無,無,53070000,164937,坡道平面,58.18,0,,RPTOMLNJJHOFFCF18CA
新店區,房地(土地+建物),新北市新店區百忍街9巷1~30號,32.07,住,,,1071201,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610210,89.7,3,2,1,有,無,10600000,118172,,0.0,0,,RPOQMLNJJHOFFCF87CA
新店區,房地(土地+建物),新北市新店區北宜路二段17巷1~30號,27.86,住,,,1071019,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741111,94.53,3,2,2,有,無,8000000,84629,,0.0,0,,RPRNMLRJJHOFFCF28CA
新店區,房地(土地+建物)+車位,新北市新店區中央路151~180號,27.75,其他,,,1071128,土地3建物1車位1,五層,二十層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1011114,166.94,3,2,2,有,有,23200000,148968,坡道平面,25.97,2200000,,RPUQMLNJJHOFFCF48CA
新店區,車位,新北市新店區安興路1~30號,1.78,住,,,1071208,土地0建物0車位1,地下三層,二十一層,其他,見使用執照,鋼筋混凝土造,0840513,57.85,0,0,0,有,有,1080000,,坡道平面,57.85,1080000,,RPVOMLOJJHOFFCF48CA
新店區,房地(土地+建物),新北市新店區中正路76巷11弄1~30號,40.13,住,,,1071101,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620120,111.15,3,2,2,有,無,13000000,116959,,0.0,0,,RPOPMLKKJHOFFCF57CA
新店區,房地(土地+建物),新北市新店區松林路1~30號,24.23,其他,,,1071206,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701222,63.6,0,0,0,無,有,2200000,34591,,0.0,0,,RPWNMLLKJHOFFCF28CA
新店區,房地(土地+建物),新北市新店區北新路二段97巷1~30號,22.93,住,,,1071219,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680412,84.23,3,2,2,有,無,9800000,116348,,0.0,0,,RPTOMLPKJHOFFCF48CA
新店區,房地(土地+建物),新北市新店區百忍街66巷1~30號,27.9,住,,,1071128,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730807,86.64,3,1,1,有,有,8800000,101570,,0.0,0,,RPSOMLPLJHOFFCF48CA
汐止區,房地(土地+建物),新北市汐止區連興街31~60號,9.31,商,,,1071209,土地1建物1車位0,十四層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850809,116.46000000000001,5,0,5,有,有,13400000,115061,,0.0,0,,RPWNMLKKJHOFFDF28CA
汐止區,車位,新北市汐止區大同路二段241~270號,0.03,住,,,1071219,土地0建物0車位1,地下一層,二十五層,其他,見使用執照,鋼筋混凝土造,0840126,55.13,0,0,0,有,有,2500000,,坡道平面,55.13,2500000,,RPTPMLNJJHOFFDF38CA
金山區,房地(土地+建物),新北市金山區山城路91~120號,43.86,,山坡地保育區,丙種建築用地,1071208,土地1建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890913,83.07000000000001,2,1,1,有,有,3200000,38522,,0.0,0,,RPTNMLOJJHOFFDF28CA
金山區,房地(土地+建物),新北市金山區金包里街31~60號,46.88,其他,,,1071214,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0600630,92.5,4,3,3,有,無,13000000,140541,,0.0,0,含增建或未登記建物。;包含公共設施保留地之交易。;含增建約92平方公尺,RPWNMLOJJHOFFDF58CA
汐止區,土地,崇德段1441~1470地號,7.14,住,,,1071218,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1300000,182073,,0.0,0,,RPPNMLNJJHOFFDF77CA
金山區,房地(土地+建物),新北市金山區三民街1~30號,38.36,住,,,1071203,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691115,93.6,3,2,1,有,無,2900000,30983,,0.0,0,建築物前後陽台外推.,RPRNMLNJJHOFFDF97CA
汐止區,房地(土地+建物)+車位,新北市汐止區東勢街201巷129弄31~60號,34.71,,山坡地保育區,丙種建築用地,1071120,土地2建物1車位1,九層,十層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1070131,134.88,0,0,0,無,有,17400000,153757,坡道平面,31.47,1500000,,RPRNMLPKJHOFFDF28CA
汐止區,房地(土地+建物)+車位,新北市汐止區汐碇路1~30號,28.26,住,,,1071122,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070705,150.3,3,2,2,有,有,15300000,106088,坡道機械,16.92,1150000,建商與地主合建案。;,RPPOMLMKKHOFFDF97CA
萬里區,車位,新北市萬里區港東三巷1~30號,27.01,住,,,1071029,土地0建物0車位5,,,其他,,,,188.28,0,0,0,有,無,2000000,,坡道平面,188.28,2000000,親友、員工或其他特殊關係間之交易。;,RPPPMLSLJHOFFDF68CA
汐止區,房地(土地+建物),新北市汐止區長江街61~90號,38.81,住,,,1071128,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700325,102.64,3,2,1,有,無,5250000,51150,,0.0,0,,RPSOMLLLJHOFFDF18CA
汐止區,房地(土地+建物)+車位,新北市汐止區新臺五路一段61~90號,17.45,工,,,1071214,土地3建物1車位2,十二層,二十層,廠辦,工商用,鋼造,0830330,269.77,0,0,0,無,有,16322000,60503,坡道平面,63.02,0,,RPPNMLRLJHOFFDF38CA
